Name,Description,Thumbnail,Official Website,Location,Industry,Url
Altair Engineering,"A company offering software and cloud solutions for products development, high performance computing, and data intelligence. ",https://golden-storage-production.s3.amazonaws.com/topic_images/19d6defba78d401a888d7098228550f0.jpeg,"http://www.altair.com, http://solidthinking.com, http://www.altairhyperworks.com, http://www.fasant.com/, http://altair.com, https://edemsimulation.com/","Troy, Michigan, United States, Spain, United Kingdom","Software, Knowledge management (KM), Engineering, Digital Engineering, Software industry, Microwave, Electronic design automation, Software as a service (SaaS)",https://golden.com/wiki/Altair_Engineering-YXZ9ZG5
Matillion,Matillion is a company founded in 2011 by Ed Thompson.,https://golden-storage-production.s3.amazonaws.com/topic_images/ea5f06bdce4a47a5bfbe10b816ef9bf2.png,"https://www.matillion.com/, http://matillion.com/","Manchester, Altrincham, Denver, Madrid, Spain, United Kingdom","Data integration, Cloud computing, ETL, Software, Analytics, Artificial Intelligence (AI), Cloud management, Software as a service (SaaS)",https://golden.com/wiki/Matillion-R93DWG9
Capitolis,"Capitolis is a company founded in 2017 by Gil Mandelzis, Thomas Glocer and Igor Teleshevsky.",https://golden-storage-production.s3.amazonaws.com/topic_images/20445d0c31e54158b3b65434fdf948cc.png,"https://www.capitolis.com/, http://capitolis.com","New York, New York, Iowa","Capital market, Financial technology, Software as a service (SaaS), CreditEase Fintech Investment Fund",https://golden.com/wiki/Capitolis-YXZ98WG
Graphika,Graphika is a software-as-a-service and managed services company. ,https://golden-storage-production.s3.amazonaws.com/topic_images/a130cf56bbbf4b39af400f64b8930c67.png,"https://www.graphika.com/, http://graphika.com","New York City, New York","Analytics, Software industry, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Graphika-4NB9YRX
Cimcon,"At Quantela, we empower our customers with the right digital infrastructure to deliver greater economic, social, and environmental outcomes for their constituents, changing the world of tomorrow.",https://golden-storage-production.s3.amazonaws.com/topic_images/07f373c35bd348a88b5be2ddcca92b36.png,https://www.cimconlighting.com/,"Burlington, Massachusetts","Lighting, Software, Management, Wireless, Safety, Vertical SaaS, Energy management, Software as a service (SaaS), Cloud computing, Telecommunication",https://golden.com/wiki/Cimcon-8A9RY4Y
Techcyte,Techcyte is a company based in the United States.,https://golden-storage-production.s3.amazonaws.com/topic_images/4e9da3b18a024de48f96334576c32bf2.png,https://techcyte.com/,"Orem, Utah","Machine learning, Computer Vision, Artificial Intelligence (AI), Healthcare, Software as a service (SaaS), Big data, Computer Software, Cloud computing",https://golden.com/wiki/Techcyte-6349GNX
Rafay,Rafay is a company founded in 2017.,https://golden-storage-production.s3.amazonaws.com/topic_images/618c4bce938e4dd8825d1fe4060be5b1.png,"https://rafay.co/, http://www.rafay.co","Sunnyvale, California, India","Software as a service (SaaS), Management, Local search (Internet), Cloud computing, Software",https://golden.com/wiki/Rafay-R93DZX5
Matter Labs,Matter Labs is a company founded in 2019 by Alex Gluchowski.,https://golden-storage-production.s3.amazonaws.com/topic_images/8483bd16b6bb4eba9ed91a8bc8d07942.png,http://matter-labs.io/,"Berlin, Germany, United States","B2B, Software as a service (SaaS), Cryptocurrency, Blockchain, Blockchain and cryptocurrency",https://golden.com/wiki/Matter_Labs-JN6ZVNE
Siigo,"Siigo es un software Contable y Administrativo para micro, pequenas y medianas empresas. Cotiza, Factura y Recauda en pocos minutos, version web y local.",https://golden-storage-production.s3.amazonaws.com/topic_images/b87a1b39117841cf98dc0107dc259909.jpeg,"https://www.siigo.com/, https://siigo.com/","Colombia, Colorado","Accounting, Software, Administration, Small and medium-sized enterprises, Software as a service (SaaS)",https://golden.com/wiki/Siigo-6349MBX
MPP Global,Accelerate revenues with digital intelligence. Cloud Identity Management CRM & eCommerce,https://golden-storage-production.s3.amazonaws.com/topic_images/f1343b4d43614a4daf0031c97a2430d0.png,"https://www.mppglobal.com/, https://mppglobal.com/","New York, Warrington, Tokyo","Software as a service (SaaS), Billing, CRM, E-commerce, Identity management, Internet, Publishing, subscription service, Video, Financial Software, Productivity software, Business software",https://golden.com/wiki/MPP_Global-K4N4AJE
DataRailsÿ,"DataRails is an enterprise-class software for budgeting, planning, and forecasting with powerful reporting and analytics capabilities.",https://golden-storage-production.s3.amazonaws.com/topic_images/9794c24f89f842729ac2b2d851bb3e81.jpeg,"https://www.datarails.com/, http://datarails.com","Rishon LeZion, New York City, Zürich, New York, Israel, New York, Iowa","Financial services, Compliance, Data analysis, Software as a service (SaaS), Cloud computing, Software, Financial technology",https://golden.com/wiki/DataRails%EF%BB%BF-5KMKJ4Y
Riskmethodsÿ,Riskmethods is a supply chain risk management software.,https://golden-storage-production.s3.amazonaws.com/topic_images/a28518a27db24f068483f134068e2de1.png,"https://www.riskmethods.net/, http://riskmethods.net, http://www.riskmethods.net/en, https://riskmethods.net/en","Munich, Boston, Germany, Delaware","Software, Supply chain management, Risk management, Software as a service (SaaS), Logistics, Governance, risk management, and compliance, Information technology, Cybersecurity",https://golden.com/wiki/Riskmethods%EF%BB%BF-39R946K
Keyfactorÿ,Keyfactor is a software company that provides cloud-first PKI as a service and crypto-agility solutions.,https://golden-storage-production.s3.amazonaws.com/topic_images/45cff5d4318c40b4af542d813582455f.png,"https://www.keyfactor.com/, http://keyfactor.com","Cleveland, Independence, Ohio, Atlanta, United States","Identity management, Enterprise software, Information Technology & Services, Data security, Cybersecurity, Cryptocurrency, Public key infrastructure, Software as a service (SaaS)",https://golden.com/wiki/Keyfactor%EF%BB%BF-NMAM4WY
Papaya Global,"Papaya Global is reinventing global payroll, payments, and workforce management.",https://golden-storage-production.s3.amazonaws.com/topic_images/fe73167c47cd4877bb1b5f996f85c75c.jpeg,https://papayaglobal.com/,"New York City, New York","Productivity software, Human resources, B2B, Software as a service (SaaS), Payment, Financial technology",https://golden.com/wiki/Papaya_Global-ZX5YP5Y
Convertr Media Limited,"Convertr is an API-first data optimization platform that acts as a firewall. We protect companies against expensive, bloated databases.",https://golden-storage-production.s3.amazonaws.com/topic_images/b45f108ba79d476d9e6aad3a5946ac92.png,"http://www.convertr.io/, https://convertr.io/","London, Denver, Centennial, Colorado, Colorado, United Kingdom","Advertising, CRM, Lead generation, Database Software, Productivity software, Business software, Software as a service (SaaS)",https://golden.com/wiki/Convertr_Media_Limited-39RAM3M
Bext360,Bext360 is a company that develops a supply chain platform that is designed to optimize the global coffee supply chain. ,https://golden-storage-production.s3.amazonaws.com/topic_images/26c4a4c74cbf48fe905d3fb88f1f4053.png,https://www.bext360.com/,"Golden, Colorado","Computer Vision, Artificial Intelligence (AI), Software, Traceability, Supply chain, Software as a service (SaaS), Internet of things (IoT), Cloud computing, Financial technology, Consumer goods",https://golden.com/wiki/Bext360-YXZRMYB
Abnormal Security,A San Francisco-based company developing an email security platform for Microsoft Office 365.,https://golden-storage-production.s3.amazonaws.com/topic_images/efb4eab1d51c463980b707f90c25b5d9.png,"https://abnormalsecurity.com/, https://www.abnormalsecurity.com/","San Francisco, United States","Cybersecurity, Email Security, Cloud computing security, Computer security, B2B, Software as a service (SaaS)",https://golden.com/wiki/Abnormal_Security-4NBY3BX
Toast (company),A Boston-based company selling restaurant management software including consumer payment apps,https://golden-storage-production.s3.amazonaws.com/topic_images/a4a06cfbd35b4051b198652b5a7bc44c.png,https://pos.toasttab.com/,Boston,"Software, Marketing, Point of sale, Restaurant, Software as a service (SaaS), Hospitality, Cloud computing",https://golden.com/wiki/Toast_(company)-NMA54B9
Strive (venture capital),"Strive (formerly known as GREE Ventures) is a seed-stage investment firm investing in startups from India, Singapore, Japan, Indonesia, Thailand, Vietnam, and other Asian markets.",https://golden-storage-production.s3.amazonaws.com/topic_images/6e707b39c52f4679bc28f05783daade1.png,"http://greeventures.com, https://strive.vc/","Tokyo, Singapore, Japan, United States","Software as a service (SaaS), Healthcare",https://golden.com/wiki/Strive_(venture_capital)-W49P346
Adyton PBC,"Adyton is a veteran-owned, venture-backed American Public Benefit Corporation founded in 2018 by special operations veterans JJ Wilson and James Boyd.",https://golden-storage-production.s3.amazonaws.com/topic_images/893568d36d854290904de5d3e118c78b.png,"http://adyton.io, https://twitter.com/Get_Mustr","Wilmington, Delaware, Scottsdale, Arizona","Data security, Software as a service (SaaS), Enterprise software",https://golden.com/wiki/Adyton_PBC-DB8XDKA
Grafana Labs,"Grafana Labs is an open-source software platform used to monitor, visualize, and metric analytics.",https://golden-storage-production.s3.amazonaws.com/topic_images/cba9b16670d847cab2aebb59f5e10495.jpeg,https://grafana.com/,"Sweden, New York, New York City, United Kingdom","Analytics, Software, Internet, Open-source software, Enterprise software, Big data, Information technology, Cloud Infrastructure , Platform as a service (PaaS), Software as a service (SaaS), Data analysis",https://golden.com/wiki/Grafana_Labs-DB8MAN5
LayerX Technologies,,https://golden-storage-production.s3.amazonaws.com/topic_images/1e8c0c56bcd3438181d67fc49a80445b.png,https://layerxtech.com/,"United States, South Africa, United Kingdom, Australia","Software, Analytics, Business intelligence (BI), Software as a service (SaaS), Digital workplace, Technology, Business process automation",https://golden.com/wiki/LayerX_Technologies-BWMEB39
Pulse Q&A Inc.,Pulse Q&A Inc. is an internet company that strengthens CIOs in making innovations and spending decisions that are based on crowdsourced data.,https://golden-storage-production.s3.amazonaws.com/topic_images/4b813626f0e14710b11e6bf91384fe8f.png,"http://www.pulse.qa, https://pulse.qa/","San Francisco, United Kingdom","Software, Business intelligence (BI), Software as a service (SaaS)",https://golden.com/wiki/Pulse_Q%26A_Inc.-99N6EAV
Smartlane,Smartlane is a company founded in 2015.,https://golden-storage-production.s3.amazonaws.com/topic_images/a7d9bc85b0b64479b780a9d79cf5cc58.jpeg,"https://smartlane.de/en/, https://smartlane.de/","Munich, Delaware, Germany","Transportation, Artificial Intelligence (AI), Logistics, Software as a service (SaaS)",https://golden.com/wiki/Smartlane-AMV53Y4
ControlMap,"ControlMap provides a platform to automate, scale and accelerate security and compliance.",https://golden-storage-production.s3.amazonaws.com/topic_images/e54518ed1ca14c17b55c40e697738c58.png,"https://www.controlmap.io/, http://controlmap.io","Bellevue, Washington, United States","Information technology, Compliance, Cybersecurity, Governance, risk management, and compliance, Software as a service (SaaS)",https://golden.com/wiki/ControlMap-YXVE99G
Project44,Project44 is a visibility platform for shippers and third-party logistics firms tracking the supply chain.,https://golden-storage-production.s3.amazonaws.com/topic_images/b730585d86654e4dbeb9f7acb4f94060.png,"https://www.project44.com/, http://p-44.com/, https://project44.com/",Chicago,"Supply chain management, Software, Logistics, Vertical SaaS, Software as a service (SaaS), Cloud computing, Enterprise software",https://golden.com/wiki/Project44-YXJ9EYB
AssurX,AssurX is a company specializing in quality management and regulatory compliance software.,https://golden-storage-production.s3.amazonaws.com/topic_images/cfbcfb591a2140c786772dae8e964644.png,"https://www.assurx.com, http://assurx.com","Morgan Hill, California, California, United States","Software, Document management system, Compliance, Software as a service (SaaS), Enterprise software, Genomics, Training, E-learning",https://golden.com/wiki/AssurX-ZXJXEER
Wave Accounting,Wave Accounting is a Toronto-based financial services and accounting software company.,https://golden-storage-production.s3.amazonaws.com/topic_images/bc22cf310b6749daa0ee2828a37b8981.jpeg,"http://WaveAccounting.com, http://waveapps.com, http://www.waveapps.com","Canada, Toronto, California, Toronto, Prince Edward Island, Los Angeles","Software, Accounting, Financial services, Payment system, Financial technology, Payment, Finance, Open-source software, Software as a service (SaaS), Investment management, Small business software",https://golden.com/wiki/Wave_Accounting-5K8KZ4Y
Orca Security,Orca Security is a Los Angeles-based cybersecurity company founded by Avi Shua.,https://golden-storage-production.s3.amazonaws.com/topic_images/605bf36f7bc645709ec7766e65a40733.png,https://orca.security/,"Los Angeles, Tel Aviv, United States, Portland, Oregon","Cloud computing security, Cybersecurity, Enterprise, Security, Compliance, B2B, Software as a service (SaaS), Cloud computing",https://golden.com/wiki/Orca_Security-YXJXZN9
Elasticsearchÿ,"A software company that creates products for searching for information on the Internet. It was founded in 2012 and has headquarters located in Mountain View, California.",https://golden-storage-production.s3.amazonaws.com/topic_images/a8ee078f08ed4ddda19039d5001bbf9d.png,http://www.elasticsearch.com,"Mountain View, California, Mountain View, Contra Costa County, California","Software, Software as a service (SaaS), Open core, Cloud computing, Analytics, Open-source software",https://golden.com/wiki/Elasticsearch%EF%BB%BF-K4P4WYM
Wremia,"A technology company with service as a software (SAAS) that includes  tools for visual collaboration, workflow and project management. Founded in Jan 2020 in Delaware, USA.",https://golden-storage-production.s3.amazonaws.com/topic_images/0dcc86cbdb744f718ab16cc6da96db72.png,https://www.wremia.com,"United States, Wilmington, Delaware","Software as a service (SaaS), Cloud computing, Software, Software development, Software industry",https://golden.com/wiki/Wremia-5K8KNA8
Cortex (microservices company),"Cortex is a San Francisco-based software platform that manages and operates microservices. The company was founded in 2019 by Anish Dhar, Ganesh Datta and Nikhil Unni.",https://golden-storage-production.s3.amazonaws.com/topic_images/149d4e52aab84ccb9283c3186043f46e.png,"https://getcortexapp.com/, https://www.cortex.io/","San Francisco, Brazil","Software, Information technology, Microservice, Architecture, Software as a service (SaaS)",https://golden.com/wiki/Cortex_(microservices_company)-PBKBRJ5
"Deep North, Inc.",Deep North is an AI software company with products that read and analyze video data to offer companies real-time analytics and insights into the physical world,https://golden-storage-production.s3.amazonaws.com/topic_images/ec55f75d28b04f75b24200931242064e.png,http://www.deepnorth.com,"Munich, Redwood City, California","Artificial Intelligence (AI), Software, Travel, Shopping mall, Software as a service (SaaS), Information Technology & Services, Cloud computing, Data analysis, Retail, Computer Vision",https://golden.com/wiki/Deep_North%2C_Inc.-ZXJXZBZ
"Cribl, Inc.",Cribl is a San Francisco based data pipeline observability company ,https://golden-storage-production.s3.amazonaws.com/topic_images/c85a8a07811e46d694d3a9663ebb63e3.jpeg,https://cribl.io/,San Francisco,"Software, Big data, Information technology, Real Time, Analytics, Enterprise, B2B, Software as a service (SaaS), Data analysis, Data integration",https://golden.com/wiki/Cribl%2C_Inc.-5K8K5ZB
Sentient Science,A software company offering a predictive analytics platform for the failure of mechanical systems. ,https://golden-storage-production.s3.amazonaws.com/topic_images/958a73d9ab62402cb7f0a31221fd5eed.jpeg,"https://sentientscience.com/, http://www.mmcreynolds@sentientscience.com, http://www.sentientscience.com","Buffalo, New York, Idaho Falls, Idaho","Software, Manufacturing, Predictive analytics, No-code / low-code development, Vertical SaaS, Software as a service (SaaS), Cloud computing",https://golden.com/wiki/Sentient_Science-NMRM3B6
WhatFloor,WhatFloor is a B2B SaaS company whose top priority is keeping people safe during emergencies.,https://golden-storage-production.s3.amazonaws.com/topic_images/1d81d8f157874b75a9c14ef03642580e.jpeg,http://www.what-floor.com,California,"B2B, Software as a service (SaaS), Vertical SaaS, Cloud computing, Software",https://golden.com/wiki/WhatFloor-K4P4MEX
Roam Research,Roam Research is a San Francisco-based knowledge management company founded by Conor White-Sullivan.,https://golden-storage-production.s3.amazonaws.com/topic_images/0444bcabe9d9405ab625ad0e8b20ae6b.png,https://roamresearch.com/,"San Francisco, Oakland, California","Productivity, Collaboration tool, Note-taking, Learning management system, Software as a service (SaaS), Cloud computing, Productivity software",https://golden.com/wiki/Roam_Research-BWAWD3D
Beagle Learning,"Beagle Learning is a Boston, Massachusetts-based company that provides a learning and collaboration platform for higher education institutions, corporations, and the military.",https://golden-storage-production.s3.amazonaws.com/topic_images/240d563f6d264ee383d1b2e494dc0032.png,https://www.beaglelearning.com/,"Massachusetts, Boston","Computer Software, Machine learning, Artificial Intelligence (AI), Educational technology, Software as a service (SaaS)",https://golden.com/wiki/Beagle_Learning-K4P4ZMB
Decisions (company),Decisions is a no-code business automation platform focusing on process automation as well as data handling and business rule execution.,https://golden-storage-production.s3.amazonaws.com/topic_images/fc89836a92c441678b50145035bd4523.jpeg,https://decisions.com,"Chesapeake, Virginia, Norway","Workflow, Business process management, No-code / low-code development, Automation, Cloud computing, No-code, Robotic process automation, Software, Autonomous System, Software as a service (SaaS), Simultaneous Localization and Mapping, Machine learning, Artificial Intelligence (AI)",https://golden.com/wiki/Decisions_(company)-YXJ39Y5
Enfuego Technologies,"Enfuego Technologies is a Scottsdale, Arizona-based resume optimization company. ",https://golden-storage-production.s3.amazonaws.com/topic_images/32fcdec330804061bb0eecddaf9a00c7.png,https://enfuego.tech/,"Scottsdale, Arizona","Artificial Intelligence (AI), Software as a service (SaaS), Resume screening, Cloud computing, Software, Personal development",https://golden.com/wiki/Enfuego_Technologies-K4P334P
Kojo (Agora Systems Inc.),Kojo (previously known as Agora) is a company behind a software platform that helps construction and electrical contractors get materials to the job site.,https://golden-storage-production.s3.amazonaws.com/topic_images/6b64602b96984c8084289c81e48d3386.png,https://www.usekojo.com/,San Francisco,"Supply chain management, Construction, Procurement, Commercial building, Software as a service (SaaS), Procurement software, Construction materials, Vertical SaaS, Cloud computing, Software",https://golden.com/wiki/Kojo_(Agora_Systems_Inc.)-4NMAVA4
CANIX SOFTWARE,"Software for marijuana cultivators, manufacturers, processors, and distributors. ",https://golden-storage-production.s3.amazonaws.com/topic_images/85f56168bcc74444ab854ffb4b5a47fe.jpeg,"https://www.canix.com/, https://www.getcanix.com/",San Francisco,"Cannabis, Compliance, Software as a service (SaaS), mobile",https://golden.com/wiki/CANIX_SOFTWARE-394VEWW
cupola technology Pvt Ltd,"Cupola Technology is an IoT Engineering company that develops solutions for domains such as Industrial, Telecom, Smart Homes,  Wearables, Logistics, and Smart Cities while also providing services in the entire value chain of IoT. Acquired by Happiest Minds Technologies.",https://golden-storage-production.s3.amazonaws.com/topic_images/0cb844fd0c694e678537813ad49f5d23.png,"http://www.cupolatechnology.com, https://cupolatechnology.com/","Stowe, Vermont, India","Software engineering, Internet of things (IoT), Mobile software, Software as a service (SaaS)",https://golden.com/wiki/cupola_technology_Pvt_Ltd-JNGKY3E
"hiver (Grexit, inc.)","Hiver is a San Jose, California and Bangalore, India-based software company developing a help desk software for the Google Workspace.",https://golden-storage-production.s3.amazonaws.com/topic_images/9e06c60d07594a4da118c507192dc619.png,"http://www.hiverhq.com, http://grexit.com, http://hiverhq.com","Palo Alto, California, India, San Jose, California, Bangalore","Software, Collaborative software, Software as a service (SaaS), Cloud computing, Project management, Social messaging",https://golden.com/wiki/hiver_(Grexit%2C_inc.)-AMPZEXJ
Cb4 Predictive Analytics,CB4 offers an AI software to serve brick-and-mortar retailers.,https://golden-storage-production.s3.amazonaws.com/topic_images/f2e7df1d09424fc48d7eab3a72f9d4d9.png,http://www.c-b4.com,"New York, New York City","Software, Data mining, Retail, Analytics, Software as a service (SaaS), Predictive analytics, Information technology, Cloud computing",https://golden.com/wiki/Cb4_Predictive_Analytics-5K88M3R
GreenCom Networks,GreenCom Networks is a Munich-based software company developing white-label solutions for the utility and energy service industry.,https://golden-storage-production.s3.amazonaws.com/topic_images/76b963f6fe2e4c75ad3021cef91dd516.png,"http://www.greencom-networks.com/, https://greencom-networks.com/","Munich, Germany, Munich, North Dakota","Software, Energy, Internet of things (IoT), Energy management, Software as a service (SaaS)",https://golden.com/wiki/GreenCom_Networks-8AV4A3N
Revenew International,"Revenew offers Cost Recovery and Cost Containment services that deliver monetary recoveries and cost reduction benefits. Our programs help to ensure compliance with commercial terms, recover lost monies and provide best practice recommendations for contractual and operational improvements",https://golden-storage-production.s3.amazonaws.com/topic_images/3c0a0afcf28a433f992433ca1407f8e5.png,http://www.revenew.net,"Houston, Austin, Texas, Chicago, Dallas, Lehi, Utah, Los Angeles, Oklahoma City, Orlando, Florida, Calgary, Ontario","Finance, Accounting, Software, Software as a service (SaaS), Enterprise software, Tax",https://golden.com/wiki/Revenew_International-PBK39NA
Rubicon International,Rubicon is a software company that uses technology to drive environmental innovation.,https://golden-storage-production.s3.amazonaws.com/topic_images/406d9a629b43488ab68a7f53f91406cf.png,"http://www.rubicon.com, https://rubicon.com","Portland, Oregon, New York, Lexington, Kentucky","Software, Recycling, Waste management, Software as a service (SaaS), Sustainability, Cloud computing, Greentech",https://golden.com/wiki/Rubicon_International-NMRJ653
Scalefast,Scalefast is a global eCommerce solution that simplifies eCommerce for inspirational brands to make their store the best place to shop online.,https://golden-storage-production.s3.amazonaws.com/topic_images/09931f8b03e74b84b9d093ae8b2913d2.jpeg,"http://www.scalefast.com, http://scalefast.com, https://air360.io/","El Segundo, California, Manhattan Beach, California, France","Local search (Internet), E-commerce, Business-to-business, Cloud computing, Software as a service (SaaS)",https://golden.com/wiki/Scalefast-MNYGPDX
Jazzhr,"JazzHR is easy, powerful, and affordable recruiting software purpose-build for SMBs. SaaS ATS for masses.",https://golden-storage-production.s3.amazonaws.com/topic_images/35b101103c63474d9db1f164dd91d0d0.png,"http://www.jazz.co, http://www.theresumator.com, http://www.jazzhr.com/","Pittsburgh, Waltham, Massachusetts","Software, B2B, Human resources, Recruiting, Software as a service (SaaS), Productivity software, Business software, Recruitment",https://golden.com/wiki/Jazzhr-W48585R
Group-Ib - Global Cyber Security Company,"Group-IB specializes in computer forensics, the investigation of computer crime, information security breaches and global threat intelligence.",https://golden-storage-production.s3.amazonaws.com/topic_images/7cb626d9efef45d3bd6774a242c23993.png,"http://www.group-ib.com, http://group-ib.com","New York, Russia, Singapore, Moscow, Kuala Lumpur, Hanoi, Dubai, Amsterdam","Security, Cybersecurity, Digital forensics, Fraud detection, Internet fraud prevention, Software as a service (SaaS)",https://golden.com/wiki/Group-Ib_-_Global_Cyber_Security_Company-K4PGKY4
Fieldedge,"Operator of a field service management software company that streamline the way companies mage their field work and related finances. The company offers service management software, field mobile software and accounting services along with support, training, and data conversion services for scheduling, pricing.",https://golden-storage-production.s3.amazonaws.com/topic_images/5dafbf794a4b44d697851817445ec6c4.png,https://fieldedge.com/,"Fort Myers, Florida, Atlanta, Florida","Productivity software, Business software, Information Services, Apps, Computer, CRM, Home improvement, home services, Information technology, Software as a service (SaaS), Software",https://golden.com/wiki/Fieldedge-NMRZN3Y
Instreamatic,Instreamatic is an advertising company. ,https://golden-storage-production.s3.amazonaws.com/topic_images/70ffc6d94c1a4d0b8a3374ca7a5afa70.png,"http://www.instreamatic.com, http://instreamatic.com, http://instreamatic.ai","San Francisco, Palo Alto, California, Moscow, Russia","Advertising, Marketing, Machine learning, Artificial Intelligence (AI), Software, Software as a service (SaaS), Cloud computing",https://golden.com/wiki/Instreamatic-NMRZ9RG
"Cargosense, Inc.","Cargosense, Inc. is a Reston, Virginia-based software as a service company founded in 2012.",https://golden-storage-production.s3.amazonaws.com/topic_images/17ba8b7b469d46cb9c8538af000464d6.png,http://www.cargosense.com,"Reston, Virginia","Software as a service (SaaS), Logistics, Internet of things (IoT), Healthcare, Cloud computing, Big data, Analytics",https://golden.com/wiki/Cargosense%2C_Inc.-EAP9WKY
Quadrocopter,Quadrocopter is a company that develops professional-grade drone software and hardware.,https://golden-storage-production.s3.amazonaws.com/topic_images/3a9bfc103a8b44129d4785f15f04ce19.jpeg,http://www.quadrocopter.com,"Columbia Falls, Montana","Drones, Vertical SaaS, Software as a service (SaaS), Cloud computing, Software, E-commerce, Autonomous System, Simultaneous Localization and Mapping, Unmanned aerial vehicle (UAV), Machine learning, Artificial Intelligence (AI)",https://golden.com/wiki/Quadrocopter-XK8AAJA
Scoredata Corporation,ScoreData is a company that offers an innovative predictive solutions development and deployment platform.,https://golden-storage-production.s3.amazonaws.com/topic_images/5b618801583b47988a65eb3ad23728c8.png,"http://www.scoredata.com, http://scoredata.com","Palo Alto, California, United States","Big data, Machine learning, Natural language processing (NLP), Analytics, Customer service, Software as a service (SaaS), Predictive analytics, Cloud computing, Financial technology, Artificial Intelligence (AI)",https://golden.com/wiki/Scoredata_Corporation-394MMJM
Tabit - Restaurant Technologies,"Tabit is a MobileFirst Restaurant Operating System with best-in-class, cloud-based solutions to help restaurants transform their business to be fully mobile - making them more efficient, and more profitable - while increasing customer satisfaction. Tabit is built to help restaurants protect their profit margins, creating a technology shield that safeguards against inflated transaction and processing fees. nOPTIMIZE CUSTOMER EXPERIENCE\nTabit's advanced technology enables you to match rising guest expectations with a personalized, error-free dining experience. By guiding your waiters through the critical table-side sale, it reduces mistakes by up to 80%, enhances customer experience, and increases guest loyalty and repeat visits. nSKYROCKET YOUR SALES\nGenerate additional revenue with our revolutionary new table-side ordering technology. Tabit dramatically improves worker performance, increases turnover by up to 25% and creates a brand new paradigm in up-selling. Open additional revenue streams with Curbside Pickup, manage 3rd party deliveries in one system, and even use staff as your own delivery fleet. nHARNESS THE LATEST TECHNOLOGY\nRestaurant management has never been this simple and effective. Tabit's intuitive user interface with integrated back-office platform provides real-time 360° oversight of your entire operation, while its swift wireless table-side payment device with secure EMV payments enables seamless customer flow. nENHANCE PERFORMANCE\nTrack customer activity while evaluating staff performance - every member in every branch - all in real time. Tabit gives you total oversight and control, empowering you to bring the competitive pressure that enhances employee performance and increases your top-line growth. nSTREAMLINE OPERATIONS\nTabit combines CRM and rOS (restaurant operating platform) into one delicious omniplatform that can transform your business operations, strengthen your branding message, and provide you with a distinct competitive advantage.",https://golden-storage-production.s3.amazonaws.com/topic_images/2772a6b71312485fb0274f05dab623d5.png,"http://www.tabit.cloud, http://tabit.cloud","Aventura, Florida","Financial technology, Software, Restaurant, Mobile payment, Software as a service (SaaS), Cloud computing",https://golden.com/wiki/Tabit_-_Restaurant_Technologies-ZXJREPP
Sightcall,Sightcall is a San Francisco-based company founded in 2008.,https://golden-storage-production.s3.amazonaws.com/topic_images/5633a016e4d640e094c931ea1334abfa.png,"http://www.sightcall.com, http://sightcall.com","San Francisco, California","Cloud computing, Cloud management, Software as a service (SaaS), Customer experience",https://golden.com/wiki/Sightcall-PBKYRYZ
Speechtrans Inc,SpeechTrans is a speech-to-speech (S2S) language translation software provider. ,https://golden-storage-production.s3.amazonaws.com/topic_images/3ebaf9cf92514d9987b393218950377f.jpeg,"http://www.speechtrans.com, http://speechtrans.com","Lyndhurst station, Lyndhurst, New Jersey","Software, Healthcare, Software as a service (SaaS), Cloud computing, Telecommunication, Voice Translation",https://golden.com/wiki/Speechtrans_Inc-VWJV95N
SignalWire,SignalWire is a developer of an API and products platform.,https://golden-storage-production.s3.amazonaws.com/topic_images/e89da25d2d3a4ffcbd69b24bc1afa8b4.png,http://www.signalwire.com,"Palo Alto, California","Telecommunications equipment, Cloud management, Enterprise, Broadcasting, Messaging security, Productivity, Software as a service (SaaS), Cloud computing, Productivity software, Entertainment industry",https://golden.com/wiki/SignalWire-63JG8AD
Volusion,"Volusion is an Austin, Texas-based developer of an e-commerce software platform to help businesses build and manage online stores.",https://golden-storage-production.s3.amazonaws.com/topic_images/6deea771a2394408b1bb5d5c659318e3.png,http://www.volusion.com,"Austin, Texas","Software as a service (SaaS), Cloud computing, eCommerce Infrastructure",https://golden.com/wiki/Volusion-AMDEN3Z
Analogic,"Analogic is a Peabody, Massachusetts-based company founded in 1967 by Bernard Gordon.",https://golden-storage-production.s3.amazonaws.com/topic_images/c4902a72e1b649069d55b8980346eb3b.png,"http://www.analogic.com, http://analogic.com, https://antalogic.com/","Peabody, Massachusetts, Massachusetts, Gomel","Biomedical engineering, Manufacturing, Healthcare, Enterprise resource planning (ERP), E-commerce, Gambling, Logistics, Retail, Web development, Software as a service (SaaS), Media (communication), Medtech, Real estate technology, Financial technology, Entertainment industry, Engineering",https://golden.com/wiki/Analogic-ZXMW8NE
Ivanti,Ivanti is an IT service and asset management software company.,https://golden-storage-production.s3.amazonaws.com/topic_images/842921b3b5cc4588af6d98460e221ca3.png,"http://www.ivanti.com, http://ivanti.com, http://res.com","South Jordan, Utah, United States","IT service management, Software as a service (SaaS), Network security, Machine learning, Automation, Artificial Intelligence (AI), Cybersecurity",https://golden.com/wiki/Ivanti-XKNW5G8
